	comment	label
2006365	7100에서 화력약해졋다 힘내라 이기야	0
2005984	양손 다 없으면 1급 나올걸	0
2013380	혹시 대리운전 아르바이트 해주실 수 있나요	0
2003997	이게 뭐노	0
2014170	120 헤딩골	0
2028335	와 그래서 그 동안 안보였구나 시발 힘내라 게이야	1
2024259	ㅋㅋㅋ손이벌벌 보지가 벌렁벌렁ㅋㅋ수전증으로 자위하면 ㅆㅅㅌㅊ노	1
2006939	병원비 안부족하냐	0
2006259	ㅇㅂ수 올라가는거 보소 나도 로긴하고 ㅇㅂ 준다	0
2015302	엘사 언니 너무 예쁘심 ㅠ ㅠ	0
2009870	평균 접속자가 6천2만까지 되는데어떻게 3만베 이상 받는거임	0
2029020	슨타크 조용하다햤더니 시발	1
2030989	게이야 힘내라 마	1
2009769	치료잘받기를 바란다	0
2000258	링크니가 줬뿌노 ㅋㅋ	0
2030741	자살하기만해봐라 니주위에 김치년들 다따먹어서 두번 죽여줄테니	1
2023337	나는 앞광고하는 유튜버보다 앞담화 하는 제시가 더 좋다랔ㅋ	0
2021611	만약 실수라면 사건터지고 바로 죄송하다고 했겠지 아니라고 바득바득우기고 화내다가 여론안좋아지니까 태세변환한거잖아	0
2006952	에구 참 안좋은 일 당했었구나 복지카드 보니 나이도 어려 보이는데 부디 긍정적으로 살았으면 한다 힘내	0
2030629	게이야 마인드 존경한다 많이 반성하고 간다너 팬이였는데 이렇게 되서 참 안타깝지만 너의 마인드에 부랄을 탁탁치고 간다고맙다 행복했으면 좋겠다 근황 종종 올려줘 시발 파이팅	1
2012106	원래 댓글이랑 추천비추천 48시간 동안 할 수 있는 거 아녔냐 언제 바뀌었지	0
2002089	너도 같이 욕좀 먹어야돼ㅋㅋ	0
2002501	일베에 진성 장애인들 많음사회부적응자나 그건 팩트인 듯	0
2013716	시말서 마지막에 안오겠습니다 존나게 웃기네 ㅋㅋㅋ	0
2006859	특이점이 오면 네 뇌를 기계에 업로드해서 존잘 근육남으로 살수 있으니 특이점이 올때까지 버텨라	0
2014930	218 은 세이브더칠드런이라는 후원단체 후원을 요청하는 겁니다	0
2029200	하슨타크게이야	1
2006561	재활 치료 잘 받고 얼른 일상으로 돌아갔으면 좋겠다 이기야	0
2000370	저 인기글 좌표 앙망	0
2019697	앞으로는 제발 제발 그러지마요 언니 나 너무 속상해ㅠㅠ	0
2008396	고치고싶은데 수정이안된다 쨌든 ㄱㅅ	0
2011747	여기서 주저앉지마라자꾸 남들과 니를 비교하지마라넌 특별한 놈이다난 니가 꼭 큰놈이 될거라 믿는다	0
2030022	와 로그인하게 만드네 진짜 첫댓글 첫일베 너한태 쓴다 영광인줄 알아라 진짜힘내라 게이야 만든거 열심히 다 정주행 했다 힘내라 진짜일베밖에 줄게없다미안하다	1
2012936	밴해서 ㅇㅂ	0
2012181	가자 소원이 다가온다	0
2002999	그러니까 저게 왜 일베충이냐고 저런 말투 쓰면 다 일베충이냐	0
2004639	정보 ㅇㅂ	0
2029245	줄 수 있는게 ㅇㅂ밖에 없다 씨발 힘내라 ㅠㅠ	1
2000674	거짓말 못하겠네 임신 가능하다	0
2029063	와 이새끼 일베간거 몇번 봤는데 진짜 사람인생 모르는거다	1
2015377	라라님 민수님 진짜 최고환상의 커플이답ㅋㅋ	0
2026841	1나잇으로 떡치는데 달아올라서여보 서방님 하는년들 좆나싫음하다가 정신 바짝들어서 좆이 팍 죽음	1
2004769	유쾌하게 올린글에 유쾌하게 글단건데	0
2013037	1854	0
2015091	4시간 일하면 30분 휴게시간 주는 거근로기분법에서 최소한도를 규정한거에요 그러니까 40분 50분 휴게시간 더 줄 수 있어요 안 뛰어다니고 밥 먹을 수 있다는 얘기 메가박스에서 휴게시간 늘려주면 좋겠네요	0
2027432	다음에 그년 ㅁㅈㅎ시키는거 인증할게 지금은 저게 너무 오래된일이라 인증할 방법이 없다ㅠㅠ	1
2003199	메이저 기업은 그래야지 상식을 따르는게 맞다	0
2010185	오랜만에 글쓴다응원한다 힘내라	0
2027134	결혼을 섹스로 쓰긴했는데 너가 생각하는 연애 애기해봐	1
2015290	엘사 너무 예쁘다	0
2002445	통베 패시브스킬이 이중잣대인데 뭘ㅋㅋ	0
2013170	1028 어 소리 존내 웃기네 ㅋㅋ	0
2028337	ㅋㅋㅋ바퀴벌래 태우는거 존나웃겼는뎈ㅋㅋㅋ스모크게이 ㅇㅂ줄게힘내	1
2012444	막플 돈많이벌게해주셈	0
2003663	나도 봤음	0
2002216	상상하면서 싸도되냐	0
2007980	오른손 잃고 2만베면 ㅆㅅㅌㅊ	0
2016885	울희님 멋져	0
2015023	257 지민 표정	0
2025969	애초에 일베 이미지란게 없는데 훈장질하는것도웃기네소속감이나 자부심 이런거느끼지말고 걍 그려려니해라 극딜넣는새끼들이나 쉴드치는새끼들이나 어휴	1
2016013	최곤데	0
2024145	니 입에 싸서 미안했다	1
2029199	ㅅㅂ 한시간도 안되서 만베 찍겠네부럽다	1
2025402	저 집값얘기는 까는거아니였냐애초에 못잡는걸 개지랄병하고있다고 말한거아님	1
2023964	거짓으로 학생과 시민들을 우롱하고 속여온 너희들을 오늘 단죄하러 왔다 김두한	0
2029850	와 진짜 인생 한순간이네 열심히 살아라 게이야	1
2010887	헤어진 전여자 친구랑 다시 이어지게 해주세요	0
2006028	나만아니면 돼에에	0
2028530	슨타크게이 고랩 될 수 있는 실력인데 갑자기 종범되서 이상했었음 ㅠㅜ	1
2026103	오빠가 미안하다 사탕사줄테니 연락해	1
2011226	5만베는 불가능하다고 본다	0
2004289	물론 살라면 못 살거 같다	0
2010312	힘내라 멘탈은 건강한거 같아 걱정안한다화이팅이다	0
2017921	저런 요리해주는 사람있으면 결혼 10번하고싶다	0
2010263	ㅁㅍ이다	0
2016077	침 밷는 거는 정말 충격이네요	0
2000389	어디 응딩이노	0
2010664	4만이 코앞이다 ㅋㅋ	0
2020004	언제나 인상 찌푸려지게하는 무개념 틀딱	0
2018748	지민 눈이 원래 저런거임 데뷔초 때부터 저래ㅛ나 마약한건 아니죠	0
2008510	암베컨셉 너무티나지않냐	0
2024369	원나잇한 새끼가 색스영상 유포하믄 그때 용서해준다 개보지 걸레년	1
2013061	ㅋㅋ	0
2006675	힘내라 사람들이 아무리 장애인이라고 해도 별생각하지마라왜냐 그사람들도 예비장애인이다비장애인이 아니라 언제 어느순간 장애인이 될 수 있는예비 장애인이다 힘내라	0
2017327	이상한 짓 할바엔 차라리 가만히 있거나 좋은일 하자	0
2002659	라도는 별수없어	0
2002845	일베의 오유화가 진행되니까 재미도 없고 감동도 없고	0
2021177	다른영상 비공말고 삭제 어떠신지	0
2009958	아 하ㅐㅓㅓ핰ㅋㅋ헉ㅋㅋ 5 ㅋㅋㄱㄱ ㅋㅋㄱㄲ	0
2012044	오어너옽매ㅙㅗㅌㅁ	0
2000549	친일파 매국노 연예인 명단 추가	0
2003805	웃자고한말에죽자고달려들어	0
2019975	언니수고했어요	0
2017819	저 집 아들 태어나면 아들 입맛 까다러워 지겠다 음식이 너무 맛있어서	0
2009754	힘내라 지금처럼 기죽지말고 살아라	0
2025777	하나도알고지내는스시녀있는데 나랑사귀는건아님 내긴 ㅈㄴ들이댔었는데 전에만나던한국노무새끼아직못잊엇다고 때가아니라고해서 마니까이고 친구로지내는데 진짜 이새끼말이딱이다ㅠㅠ	1
2012286	수고햇다	0
2007854	멘탈 ㅆㅆㅅㅌㅊ노 힘내라	0
2003184	너같은애들 죄다 사원증은 죽어도 인증 못하더라 ㅋㅋ 나도 삼성맨이다 이기야	0
2010262	ㅇㅂ와 댓글을 달수있어서 기쁘다 힘들꺼야 나로썬 상상하지못할 슬픔과 고통일텐데 잘 이겨내길바란다해줄수있는게 위로의 말뿐이라서 미안하다	0
2021127	님들 이사람 영상 삭제한게 아니라다 비공으로 돌려놓은거에요양팡이라 검색하시고 분류를 재생목록으로 바꾸시면사람들이 양팡영상을 재생목록에 추가한게 많이 나올텐데눌러보면 다 하나같이 비공개로 되어있습니다뜰수있게 좋아요 한번만 부탁드립니다	0
2023749	내좋아요 빅뱅 1년안에 컴백할 확률 구걸싫으면 내려가고 안눌러도 되요	0
2016603	형 돌아와줘	0
2014333	아가들아 형이 직접 사과티비 시청하고 후기 말해줄게	0
2012025	내꼬얌	0
2011001	ㅋㅋ그거보다 더 짜릿함 ㅋㅋ	0
2007602	하아 언조비카이	0
2029086	힘내라 게이야 새 글로 다시보자	1
2025068	그래도 김치보단 낫노	1
2030978	슨타크 게이 힘내라 그동안 재밌는 글 많이 올려줘서 고마웠다 이기	1
2029898	멘탈봐 난 유리멘탈인데 시발 ㅠ힘내라	1
2024466	11178743248ㄱㅊ 나도 니처럼될까 조마조마했음근데 결국 안하더라근데 혹시 몰라 니 정자가 파워가 세서 어떻게될지	1
2008706	캬 이 상황에서 유쾌하노ㅋㅋ멘탈 ㅆㅅㅌㅊ	0
2028565	손재주 있으니까 얼른 오른손 의수 만들어서 오른손으로 딸잡으라 이기야	1
2000082	이렇게 고고하게 댓글다는데 닉은 운마노숙자예약이네ㅋㅋ 너부터 완전하게 도덕적이게 행동하고 생각해야지 저기 여시년이랑 다를게 없네ㅋㅋㅋ	0
2015794	가래침뱉는 ㅋㅋ어이가 없다 아들딸뻘 일할꺼 뻔히 알면서	0
2029065	씨발ㅋㅋㄱㅋㄱㄲ 웃으면 안되는데 ㅋㅋㄱ	1
2010371	4만베 ㅋㅋㅋ ㅁㅍ	0
2027084	씹선비 같은 얘기해서 미안한데쟤네가 뭔 죄가 있다고 이유없이 패냐똑같이 미개해지는 거 아님	1
2016412	하늘색 슈트 카라올린건권지용만 용서할수있다	0
2017052	이 사람 너무 가식적인데 얼굴에 하기 싫은거 억지로 한다는게 다 드러나네 사람이 어려울 때 인성이 나온다고 하던데 당신은 그닥 좋은 인간은 아닌 모양이군요 평소에 남 조롱하고 디스하는거 많이 보여주더니 본인한테 그대로 다 돌아오는 모양이네요 그렇죠그리고 여기에 보겸 쉴드치려고 덧글 다는 인간은 찐따	0
2008797	후진짜 안타깝다 너같이 창의인재가 이런꼴을당하네진짜 후원같은거는 안받아	0
2006606	진짜 힘내라열심히 살아야지	0
2014287	1일 1집에가지마 하는중	0
2021162	다들 죄송합니다 챌린지를 보고들계십니다	0
2018254	제시 할말 하는거 멋있다 한국사회에서 저렇게 하면 다들 욕하는데 이 사회의 부조리 제시같은 사람만 어느정도 있어도 뿌리뽑을수 있는데	0
2018543	중간에 메이플말했을때 지건마렵네	0
2029156	야 친목밴이라지만 이새끼는 남 같지가 않네발목은 1년 고생하면 돌아올 수도 있다 힘내라	1
2000332	세쌍둥이 아빠된 걸 축하한다부모님께 명절효도 제대로 하노 이기	0
2010672	막플달아지나 이런거하지마등판각이다	0
2014365	안타깝다 ㅠ	0
2030212	게이야 이따가 배구하러가자	1
2001163	경험담이 담긴글 ㅇㅂ	0
2004894	호빵맨이노	0
2024404	자지 탁본이 없잖아 씨발아 ㅁㅈㅎ	1
2002554	어찌된게 임신 잘하더라	0
2001258	일본어 원어민 수준이면 일본 게시판에가서 글을 남기지 그랬냐 저 정도 정성글이면 거기서도 일베는 받겠네 그런데 내용에 공감을 얻지 못하거 같다	0
2021682	메아리님	0
2024237	천조국 말리부헌팅턴비치 가면 질질쌀새끼들이 저기서 뭔 써핑을해 물반사람반인곳에서	1
2028371	시발 맨날 바퀴벌레 태우더니 직접 타버렸노 ㅠ손 재주 좋던데 안타깝게 됐네ㅇㅂ준다	1
2010467	200플 여러분 조금만 더 밀어 붙이면 우리가 승리합니다	0
2029601	이 씨발ㅜㅜ 이제는 뭐 만들어서 글쓰는거 못할거 같다에서 눈물이 핑도노 ㅜㅜ 손으로 합성하고 장난치는거 일베식 위로라고 생각해라 그렇게라도 게이들 기억해주는게 좋다 제일 최악은 잊혀지는거니께	1
2027328	훈딴 얼빵한새끼타마아더 씨발거챠오니마 니애미창년공장 다니던 조선족한테 배웠는데 맞냐	1
2010106	슨타크 짠하다 힘내라 이기이기	0
2027898	이제 일게이들 섹스할라고 존나게 지원하겟노 ㄷㄷ	1
2022817	그리 아시는 분들이지민 사건 터지니 하나같이안다고 나서 네요 웃픕니다	0
2028092	홍어새끼 ㅋㅋㅋ	1
2012611	막플이랑께 전라도화이팅	0
2023063	기억해요아프리카에서 했던먹방 워크샵거기서 봤던 나름님 방송초창기로 기억하는데잠깐 봣지만 나쁜사람은 아니었던거 같아요 그때 그 신입때 마음으로 돌아가서 해보세요	0
2003839	마사지 개좋음	0
2002614	그래 그니깐 욕먹어도 일베는보수라서 욕먹는다 이딴소리하지말란거잖아	0
2014790	0730 이 자세 목이랑 척추랑 허리에 엄청 무리 가는 자세로 알고 있어요 엄청 편안하지만 목 디스크가 조금 있으시다면 당장 고치시길 추천합니다 릴서님 영상 특유의 분위기 느낌 그런게 있어요 뭔가 통통튀면서 차분한듯한 암튼 좋다는 뜻이에요 잘 보고 가요	0
2011794	벌레이제 그만죽여라 너그러다 죽겠다 ㅠ	0
2021223	다시봐도 노빠꾸 제시 ㅋㅋㅋ	0
2008787	이 기세면 4만베도 갈수있겟다 이기야	0
2018116	제발 잼민인진 모르겟지만 진짜 선은 넘지말자 뒷광고 햇다고 죽을일까지냐	0
2030475	슨타크게이였냐 힘내라진짜	1
2023600	난 영상올라왔으면 좋겠는데 ㅋㅋㅋ	0
2008840	광광우럭따	0
2020521	와 역겹다	0
2006880	진짜 사람인생 어떻게 되는지 모르는거 같다 ㅠㅠ 힘내라 다시 꽃필날도 오지 않겠노	0
2017911	저런 노인은 공경받을 생각말아야된다반말도 좀 그렇지만 실외도 아니고 실내에 가래침이라니정말 첨 봤네요	0
2014894	2020년으로 영화만들 수 있겠다 이게 파국이지 이게 바로 파맛첵스야	0
2014557	828초 ㅋㅋㅋ나만 웃긴가 ㅋㅋ	0
2008456	ㅠㅠ	0
2031004	힘내라 게이야 줄수있는게 ㅇㅂ 뿐이다	1
2011862	막플해인이랑 잘되게 해주세요 ㅠㅠ	0
2023985	결국 제시와 저둘은 어떻게됬지 제시는 한계를 넘어섰고 저둘은 제자리 굿 제시	0
2026454	급식충은 일베를 하든 오유를 하든 무조건 극혐이라 ㅁㅈㅎ 다	1
2006002	안타깝지만 힘내라	0
2010158	얼굴은 많이 안 다쳤냐 진심으로 쾌유를 빌며 앞으로는 좋은 날만 가득하길 빈다 슨타크 힘내라 화이팅	0
2003261	친구많아서 돌아가	0
2016074	친한게 몬지 알아 이미 그상황 다 알고 있단 거고 그걸 알몀ㄴ서도 핀하게 지냈다는거야 그럼 동급이지 모 자제를해	0
2000892	줌마들 저 애매뒤진 등산복좀 안입으면 안되나	0
2018917	지민이랑 키썸이랑 아이돌 아니고 이쁘장 안해도 타이미 대신 붙었을까 랩실력 겨루는 자린데 객관적으로 봐도 제시 말 맞음 그리고 다들 그렇게 속으로만 생각했을텐데 말해줘서 멋짐 그리고 더 멋있는건 타이미랑 언니 동생 아니라고 했을 정도로 친한 사이도 아님 근데 그거랑 상관없이 제시가 랩 실력 인정해준거 제시 대인배다	0
2014457	와 23점인데 23번 ㅋㅋ	0
2028332	한방에 일게이됏네 ㅠㅠ	1
2016826	우리나라 대통령이있나요누구닙까없는걸로알고있네요 청아대 집지키는 집사는있는것같네요	0
2004191	사진이 인증글이지 굳이 확인하고싶으면 1번째짤 맨위 통신사보면 이라써있다 주	0
2030553	게이야 진심으로 힘내라난 정말 이런류의 댓글 남기는거 싫어하지만꼭 힘내라고 말해주고 싶다난 번듯하게 직장 잘 다니다가 아홉수 악재가 꼈는지 교통사고로 인해 반 죽었다 살아났다 수술대 올라가고 근 몇 년을 고생했다 다치기 전까진 다친 사람의 심정을 진정으로 헤아릴 수 없던 내 모습이 부끄럽기까지 하더라 힘드냐 괜찮을거야 이런말을 의미도 모르면서 쓰고 있었더라가슴이 너무 아프지만 힘내라 게이야니가 창작하고 열을 내며 쏟아냈던 너의 일베게시물들 덕분에 정말로 행복했었다 힘내자 게이야힘내자	1
